,Unnamed: 0.1,Unnamed: 0,month,year,region,id,count,title,rank,date,artist,url,acoustic,dance,energy,instrumental,loudness,mode,tempo,valence,explicit,lyrics,emotions,anger,love,sadness,emotions_id
227,227,6490,4,2018,Canada,1cTZMwcBJT0Ka3UJPXOeeN,24,Nice For What,1,2018-04-07,Drake,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN,0.0934,0.567,0.913,0.000124,-6.471,1.0,93.35,0.792,True,"I wanna know who mothafuckin' representin' in here tonight
Hold on, hold on
I keep lettin' you back in (You back in)
How can I, explain myself?
Care for me, care for me, you said you'd care for me
(Lil Weezyana shit)
(Murda on the beat)
Give to me, give to me, why won't you live for me?
Care for me, care for me, I know you care for me
(A song for y'all to cut up to, you know?)
Everybody get your mothafuckin' roll on
I know shorty and she doesn't want no slow song
Had a man last year, life goes on
Haven't let that thing loose, girl, in so long
You've been inside, know you like to lay low
I've been peepin' what you bringin' to the table
Workin' hard, girl, everything paid for
First-last, phone bill, car note, cable
With your phone out, gotta hit them angles
With your phone out, snappin' like you Fabo
And you showin' off, but it's alright
It's a short life, yeah
That's a real one in your reflection
Without a follow, without a mention
You really pipin' up on these niggas
You gotta be nice for what to these niggas?
I understand, you got a hunnid bands
You got a baby Benz, you got some bad friends
High school pics, you was even bad then
You ain't stressin' off no lover in the past tense
You already had them
Work at 8 a.m., finish 'round five
Hoes talk down, you don't see 'em outside
Yeah, they don't really be the same offline
You know dark days, you know hard times
Doin' overtime for the last month
Saturday, call the girls, get 'em gassed up
Gotta hit the club, gotta make that ass jump
Gotta hit the club like you hit them mothafuckin' angles
Uh-huh! (Oh yeah!)
These hoes! (They mad!)
Your boy! (I had!)
I made! (Watch the breakdown)
Gotta, gotta, gotta g-g-gotta, g-g-gotta, gotta
Bend it over, lift it up, bend it over, lift it up (Make that jump, jump)
",caring,0.1743463659659028,0.514801749959588,0.015229537151753902,0
228,228,6514,4,2018,Canada,1gm616Plq4ScqNi7TVkZ5N,24,Call Out My Name,1,2018-04-01,The Weeknd,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,0.218,0.489,0.598,0.0,-4.929,1.0,134.045,0.172,False,"We found each other
I helped you out of a broken place
You gave me comfort
But falling for you was my mistake
I put you on top, I put you on top
I claimed you so proud and openly
And when times were rough, when times were rough
I made sure I held you close to me
So call out my name (call out my name)
I want you to stay (I want you to stay)
Girl, why can't you wait? (Why can't you wait, baby?)
I'll be on my-
I said I didn't feel nothing, baby, but I lied
I almost cut a piece of myself for your life
Guess I was just another pit stop
'Til you made up your mind
You just wasted my time
On my way, all the way
",sadness,0.05731441080570221,0.09853092581033707,0.1389366090297699,1
229,229,6538,4,2018,Canada,65NwOZqoXny4JxqAPlfxRF,24,Psycho (feat. Ty Dolla $ign),5,2018-04-01,Post Malone,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF,0.566,0.74,0.558,0.0,-8.115,1.0,140.057,0.421,True,"Damn, my AP goin' psycho, lil' mama bad like Michael
Can't really trust nobody with all this jewelry on you
My roof look like a no-show, got diamonds by the boatload
Come with the Tony Romo for clowns and all the bozos
Don't act like you my friend when I'm rollin' through my ends, though
You stuck in the friend zone, I tell that four-five the fifth, ayy
Hunnid bands inside my shorts, DeChino the shit, ayy
Try to stuff it all in, but it don't even fit, ayy
Know that I been with the shits ever since a jit, ayy
I made my first million, I'm like, ""Shit, this is it,"" ayy
30 for a walkthrough, man, we had that bitch lit, ayy
Had so many bottles, gave ugly girl a sip
Out the window of the Benzo, we get seen in the rent
And I'm like, ""Whoa
Man, my neck so goddamn cold""
Diamonds wet, my t-shirt soaked
I got homies, let it go, oh, oh-oh
My money thick, won't ever fold
She said, ""Can I have some to hold?""
And I can't ever tell you no
The AP goin' psycho, my Rollie goin' brazy
I'm hittin' lil' mama, she wanna have my babies
It's 50 on the pinky, chain so stanky
You should see the whip, promise I can take yo' bitch
Dolla ridin' in an old school Chevy, it's a drop top
Boolin' with a thot-thot, she gon' give me top-top
Just one switch, I can make the ass drop (hey)
Ayy, take you to the smoke shop
We gon' get high, ayy, we gon' hit Rodeo
Dial up Valentino, we gon' hit Pico
Take you where I'm from, take you to the slums
This ain't happen overnight, no, these diamonds real bright
Saint Laurent jeans, still in my Vans, though
All VVS, put you in a necklace
Girl, you look beautiful tonight
Stars on the roof, they're matching with the jewelry
",annoyance,0.41125277476385236,0.005674370098859072,0.014950245094951242,1
230,230,6562,4,2018,United Kingdom,10Igtw8bSDyyFs7KIsKngZ,30,Freaky Friday (feat. Chris Brown),3,2018-04-01,Lil Dicky,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ,0.147,0.755,0.599,0.0,-5.042,1.0,133.123,0.755,True,"Lil dicky, ooh
Mustard on the beat, ho
I woke up Chris Breezy
Oh my god I'm the man (oh shit)
I'm so fly and I can dance (whoa, whoa shit)
There's tattoos on my neck (oh, ohhh)
I just FaceTimed Kanye (blip, blip)
I told him I'm his biggest fan yeah (yeah)
Got all these hoes in my DM (yeah, I do)
Hold up
Holy shit, I got a kid (oh!)
Ohh, I can sing so well
Wonder if I can say the n-word (wait for real?)
What up my nigga? (woo)
Big ups my nigga
You pussy ass nigga
Man fuck y'all niggas
Cause I'm that nigga nigga, nigga
I woke up in Chris Brown's body (oh yeah)
Somehow this shit turned into Freaky Friday
But we got no choice but to turn
This bitch sideways (oh yeah, oh yeah)
I can't believe that it's Freaky Friday
I drive his Ferrari and I'm light-skinned black
(Ring ring, What the fuck?)
I woke up and I'm Lil dicky (Lil dicky)
This shit is real weak
How his dick staying perched up on his balls like that?
Walking down the street and ain't nobody know my name (whoa)
Ain't no paparazzi flashing pictures this is great (whoa)
Ain't nobody judging 'cause I'm black or my controversial past
I'mma go and see a movie and relax (woo)
Ayy, I'm a Blood but I can finally wear blue (cool)
Why his momma calling all the time
Leave me the fuck alone, bitch
Wait, if I'm in dicky's body, Breezy is who?
Hope my daughter's in school
Fuck, if I was Chris Brown, where would I be?
What would I do?
I look at my soft dick with delight, it's my dream dick
If I was Lil dicky in my body, where would I be
I'm trying to find myself like an introspective monk
I'm balling on the court, oh my god I can dunk
Snap a flick of my junk
My dick is trending on Twitter, fuck
Now I'm at the club, I talked my way to getting in
I look up in the VIP, my goodness there I am
I signal to him to let me in but he won't let me in
I don't know who that is
Wait, who the fuck he think he is?
Took a glass bottle, shatter it on the bouncer's head (woo)
Walked up to that motherfucker
Wait, think it through for a sec
If you hurting me then you only hurting yourself
But wait, I love myself
That was the key, now we're switching back
Wait what the fuck
And now I'm in Ed Sheeran's body
It's way less cool than being Chris Brown was
I'm DJ Khaled, why am I yelling
Huh, I'm Kendall Jenner
I got a vagina, I'm gonna explore that right now (woo)
Holy shit, I got a vagina (uh)
I'm gonna learn
I'm gonna understand the inner workings of a woman
",love,0.31155749410390854,0.3596049454063177,0.010017662541940808,0
231,231,6592,4,2018,United Kingdom,2XW4DbS6NddZxRPm5rMCeY,29,God's Plan,1,2018-04-01,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,0.0309,0.758,0.448,8.67e-05,-9.441,1.0,77.176,0.373,True,"Yeah, they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yuh
I been movin' calm, don't start no trouble with me
Tryna keep it peaceful is a struggle for me
Don't pull up at 6 a.m. to cuddle with me
You know how I like it when you lovin' on me
I don't wanna die for them to miss me
Hope I got some brothers that outlive me
They gon' tell the story, shit was different with me
God's plan
I hold back, sometimes I won't, yuh
I feel good, sometimes I don't, ay, don't
I finessed down Weston Road, ay, 'nessed
Might go down a G.O.D., yeah, wait
I go hard on Southside G, yuh, wait
I make sure that north-side eat
And still
Bad things, it's a lot of bad things
Yuh, yes, yes
She said, ""Do you love me?"" I tell her, ""Only partly""
I only love Mahbed and my momma, I'm sorry
Fifty Dub, I even got it tatted on me
81, they'll bring the crashers to the party
And you know me
Turn the O2 into the O3, dog
Without 40, Oli, there'd be no me
Imagine if I never met the broskies
I can't do this on my own, ay, no, ay
Someone watchin' this shit close, yep, close
I&#39;ve been me since Scarlett Road, ayy, road, ayy
",love,0.010860116221010685,0.7340313196182251,0.13181135058403015,0
232,232,6621,4,2018,United Kingdom,38zwkK6TtTjIW9tpYBfZ3D,27,Paradise,7,2018-04-01,George Ezra,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D,0.209,0.642,0.881,0.0,-3.537,1.0,138.03,0.913,False,"My love (My love)
I'm in paradise whenever I'm with you
My mind (My mind)
Ride on (Ride on)
I will find you, I will hold you, I'll be there
It's long (How long?)
It's a mighty long road
I know you heard it from those other boys
But this time, it's real
It's something that I feel and
If it feels like paradise running through your bloody veins
You know it's love heading your way
My time (My time)
Well it's a never ending helter skelter
We'll be out whatever the weather
My heart (My heart)
It's a beat and it's ah-thumping
And I'm alive
Paradise, roll on, roll on
Meet me there, roll on, roll on
",love,0.0027034482918679714,0.7892653346061707,0.0014942822745069861,0
233,233,6648,4,2018,United Kingdom,08bNPGLD8AhKpnnERrAc6G,26,FRIENDS,5,2018-04-01,"Marshmello, Anne-Marie",https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,0.205,0.626,0.88,0.0,-2.384,0.0,95.079,0.534,True,"Ooh, oh, ooh, oh
You say you love me, I say you crazy
We're nothing more than friends
You're not my lover, more like a brother
I know you since we were like ten, yeah
Don't mess it up, talkin' that shit
Only gonna push me away, that's it
Here we go again
Don't go look at me with that look in your eye
You really ain't goin' away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times
Haven't I made it obvious?
Haven't I made it clear?
Want me to spell it out for you?
F-R-I-E-N-D-S
Have you got no shame? You lookin' insane
Turnin' up at my door
It's two in the mornin', the rain is pourin'
Haven't we been here before?
That's how you f- spell ""friends""
Get that shit inside your head
No, no, yeah, uh, ah
We're just friends
Mmm, ooh, ooh, ooh
Ah-oh, ah-oh, ah-oh
",anger,0.5547347068786621,0.009545991197228432,0.0029992139898240566,1
234,234,6674,4,2018,United Kingdom,7ef4DlsgrMEH11cDZd32M6,25,One Kiss (with Dua Lipa),4,2018-04-06,Calvin Harris,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,0.037,0.791,0.862,2.19e-05,-3.24,0.0,123.994,0.592,False,"One kiss is all it takes
Falling in love with me
Possibilities, I look like all you need
Let me take the night, I'll love real easy
And I know that you'll still wanna see me
On the Sunday morning, music real loud
Let me love you while the moon is still out
Something in you, lit up Heaven in me
The feeling won't let me sleep
'Cause I'm lost in the way you move
The way you feel
I just want to feel your skin on mine
Feel your eyes do the exploring
Passion in the message when you smile
Take my time
See Wonderland in your eyes, oh
Might need your company tonight
",love,0.006332288030534983,0.8976737856864929,0.005779489874839783,0
235,235,6699,4,2018,United States,2XW4DbS6NddZxRPm5rMCeY,25,God's Plan,2,2018-04-01,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,0.0309,0.758,0.448,8.67e-05,-9.441,1.0,77.176,0.373,True,"Yeah, they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yuh
I been movin' calm, don't start no trouble with me
Tryna keep it peaceful is a struggle for me
Don't pull up at 6 a.m. to cuddle with me
You know how I like it when you lovin' on me
I don't wanna die for them to miss me
Hope I got some brothers that outlive me
They gon' tell the story, shit was different with me
God's plan
I hold back, sometimes I won't, yuh
I feel good, sometimes I don't, ay, don't
I finessed down Weston Road, ay, 'nessed
Might go down a G.O.D., yeah, wait
I go hard on Southside G, yuh, wait
I make sure that north-side eat
And still
Bad things, it's a lot of bad things
Yuh, yes, yes
She said, ""Do you love me?"" I tell her, ""Only partly""
I only love Mahbed and my momma, I'm sorry
Fifty Dub, I even got it tatted on me
81, they'll bring the crashers to the party
And you know me
Turn the O2 into the O3, dog
Without 40, Oli, there'd be no me
Imagine if I never met the broskies
I can't do this on my own, ay, no, ay
Someone watchin' this shit close, yep, close
I&#39;ve been me since Scarlett Road, ayy, road, ayy
",love,0.010860116221010685,0.7340313196182251,0.13181135058403015,0
236,236,6724,4,2018,United States,1cTZMwcBJT0Ka3UJPXOeeN,23,Nice For What,1,2018-04-07,Drake,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN,0.0934,0.567,0.913,0.000124,-6.471,1.0,93.35,0.792,True,"I wanna know who mothafuckin' representin' in here tonight
Hold on, hold on
I keep lettin' you back in (You back in)
How can I, explain myself?
Care for me, care for me, you said you'd care for me
(Lil Weezyana shit)
(Murda on the beat)
Give to me, give to me, why won't you live for me?
Care for me, care for me, I know you care for me
(A song for y'all to cut up to, you know?)
Everybody get your mothafuckin' roll on
I know shorty and she doesn't want no slow song
Had a man last year, life goes on
Haven't let that thing loose, girl, in so long
You've been inside, know you like to lay low
I've been peepin' what you bringin' to the table
Workin' hard, girl, everything paid for
First-last, phone bill, car note, cable
With your phone out, gotta hit them angles
With your phone out, snappin' like you Fabo
And you showin' off, but it's alright
It's a short life, yeah
That's a real one in your reflection
Without a follow, without a mention
You really pipin' up on these niggas
You gotta be nice for what to these niggas?
I understand, you got a hunnid bands
You got a baby Benz, you got some bad friends
High school pics, you was even bad then
You ain't stressin' off no lover in the past tense
You already had them
Work at 8 a.m., finish 'round five
Hoes talk down, you don't see 'em outside
Yeah, they don't really be the same offline
You know dark days, you know hard times
Doin' overtime for the last month
Saturday, call the girls, get 'em gassed up
Gotta hit the club, gotta make that ass jump
Gotta hit the club like you hit them mothafuckin' angles
Uh-huh! (Oh yeah!)
These hoes! (They mad!)
Your boy! (I had!)
I made! (Watch the breakdown)
Gotta, gotta, gotta g-g-gotta, g-g-gotta, gotta
Bend it over, lift it up, bend it over, lift it up (Make that jump, jump)
",caring,0.1743463659659028,0.514801749959588,0.015229537151753902,0
